,name,registeredUsers,state,year,quarter
9359,kancheepuram,957182,tamil-nadu,2021,2
9360,tiruppur,828168,tamil-nadu,2021,2
9361,salem,742566,tamil-nadu,2021,2
9362,madurai,675035,tamil-nadu,2021,2
9363,krishnagiri,635191,tamil-nadu,2021,2
9364,tiruchirappalli,565156,tamil-nadu,2021,2
9365,641602,141899,tamil-nadu,2021,2
9366,635109,127444,tamil-nadu,2021,2
9367,602105,116613,tamil-nadu,2021,2
9368,600100,112485,tamil-nadu,2021,2
9369,635126,103999,tamil-nadu,2021,2
9370,600056,100579,tamil-nadu,2021,2
9371,600003,99585,tamil-nadu,2021,2
9372,600053,94042,tamil-nadu,2021,2
9373,600116,91189,tamil-nadu,2021,2
9374,600042,86035,tamil-nadu,2021,2
9375,chennai,2124347,tamil-nadu,2021,3
9376,thiruvallur,1744228,tamil-nadu,2021,3
9377,coimbatore,1494350,tamil-nadu,2021,3
9378,chengalpattu,1438295,tamil-nadu,2021,3
9379,kancheepuram,1025651,tamil-nadu,2021,3
9380,tiruppur,891753,tamil-nadu,2021,3
9381,salem,798213,tamil-nadu,2021,3
9382,madurai,725021,tamil-nadu,2021,3
9383,krishnagiri,683549,tamil-nadu,2021,3
9384,tiruchirappalli,607438,tamil-nadu,2021,3
9385,641602,152392,tamil-nadu,2021,3
9386,635109,136599,tamil-nadu,2021,3
9387,602105,125331,tamil-nadu,2021,3
9388,600100,120046,tamil-nadu,2021,3
9389,635126,111400,tamil-nadu,2021,3
9390,600056,107501,tamil-nadu,2021,3
9391,600003,106261,tamil-nadu,2021,3
9392,600053,100637,tamil-nadu,2021,3
9393,600116,97574,tamil-nadu,2021,3
9394,600042,91756,tamil-nadu,2021,3
9395,chennai,2261346,tamil-nadu,2021,4
9396,thiruvallur,1860992,tamil-nadu,2021,4
9397,coimbatore,1594082,tamil-nadu,2021,4
9398,chengalpattu,1532535,tamil-nadu,2021,4
9399,kancheepuram,1094222,tamil-nadu,2021,4
9400,tiruppur,954674,tamil-nadu,2021,4
9401,salem,853064,tamil-nadu,2021,4
9402,madurai,774490,tamil-nadu,2021,4
9403,krishnagiri,731018,tamil-nadu,2021,4
9404,tiruchirappalli,649095,tamil-nadu,2021,4
9405,641602,162911,tamil-nadu,2021,4
9406,635109,145634,tamil-nadu,2021,4
9407,602105,133972,tamil-nadu,2021,4
9408,600100,127705,tamil-nadu,2021,4
9409,635126,118854,tamil-nadu,2021,4
9410,600056,114499,tamil-nadu,2021,4
9411,600003,113049,tamil-nadu,2021,4
9412,600053,107237,tamil-nadu,2021,4
9413,600116,103946,tamil-nadu,2021,4
9414,600042,97578,tamil-nadu,2021,4
9415,chennai,2388315,tamil-nadu,2022,1
9416,thiruvallur,1970646,tamil-nadu,2022,1
9417,coimbatore,1687096,tamil-nadu,2022,1
9418,chengalpattu,1621177,tamil-nadu,2022,1
9419,kancheepuram,1158719,tamil-nadu,2022,1
9420,tiruppur,1014036,tamil-nadu,2022,1
9421,salem,905104,tamil-nadu,2022,1
9422,madurai,820952,tamil-nadu,2022,1
9423,krishnagiri,776101,tamil-nadu,2022,1
9424,tiruchirappalli,688562,tamil-nadu,2022,1
9425,641602,172812,tamil-nadu,2022,1
9426,635109,154260,tamil-nadu,2022,1
9427,602105,142269,tamil-nadu,2022,1
9428,600100,134860,tamil-nadu,2022,1
9429,635126,125806,tamil-nadu,2022,1
9430,600056,121108,tamil-nadu,2022,1
9431,600003,119226,tamil-nadu,2022,1
9432,600053,113418,tamil-nadu,2022,1
9433,600116,109830,tamil-nadu,2022,1
9434,600042,102844,tamil-nadu,2022,1
9435,hyderabad,655175,telangana,2018,1
9436,rangareddy,635175,telangana,2018,1
9437,medchal malkajgiri,549429,telangana,2018,1
9438,sangareddy,142807,telangana,2018,1
9439,warangal urban,133840,telangana,2018,1
9440,karimnagar,100028,telangana,2018,1
9441,khammam,84941,telangana,2018,1
9442,nalgonda,84459,telangana,2018,1
9443,nizamabad,77516,telangana,2018,1
9444,peddapalle,67418,telangana,2018,1
9445,500072,105012,telangana,2018,1
9446,505001,55361,telangana,2018,1
9447,500018,50431,telangana,2018,1
9448,500081,45422,telangana,2018,1
9449,500039,44050,telangana,2018,1
9450,500016,44047,telangana,2018,1
9451,500032,43828,telangana,2018,1
9452,500055,41831,telangana,2018,1
9453,502032,41008,telangana,2018,1
9454,500037,39329,telangana,2018,1
9455,hyderabad,842483,telangana,2018,2
9456,rangareddy,804959,telangana,2018,2
9457,medchal malkajgiri,696211,telangana,2018,2
9458,sangareddy,182673,telangana,2018,2
9459,warangal urban,171260,telangana,2018,2
9460,karimnagar,126122,telangana,2018,2
9461,khammam,111361,telangana,2018,2
9462,nalgonda,110668,telangana,2018,2
9463,nizamabad,100652,telangana,2018,2
9464,peddapalle,86033,telangana,2018,2
9465,500072,129543,telangana,2018,2
9466,505001,69318,telangana,2018,2
9467,500018,63870,telangana,2018,2
9468,500081,56358,telangana,2018,2
9469,500039,55613,telangana,2018,2
9470,500016,55227,telangana,2018,2
9471,500032,54696,telangana,2018,2
9472,500055,53532,telangana,2018,2
9473,502032,50926,telangana,2018,2
9474,500037,49738,telangana,2018,2
9475,hyderabad,1024241,telangana,2018,3
9476,rangareddy,963186,telangana,2018,3
9477,medchal malkajgiri,828425,telangana,2018,3
9478,sangareddy,220802,telangana,2018,3
9479,warangal urban,199919,telangana,2018,3
9480,karimnagar,148562,telangana,2018,3
9481,khammam,135353,telangana,2018,3
9482,nalgonda,134723,telangana,2018,3
9483,nizamabad,120650,telangana,2018,3
9484,peddapalle,102365,telangana,2018,3
9485,500072,152034,telangana,2018,3
9486,505001,80561,telangana,2018,3
9487,500018,77041,telangana,2018,3
9488,500081,67378,telangana,2018,3
9489,500016,66636,telangana,2018,3
9490,500032,66180,telangana,2018,3
9491,500039,65591,telangana,2018,3
9492,500055,64310,telangana,2018,3
9493,500008,59887,telangana,2018,3
9494,500037,59560,telangana,2018,3
9495,hyderabad,1336872,telangana,2018,4
9496,rangareddy,1217664,telangana,2018,4
9497,medchal malkajgiri,1056739,telangana,2018,4
9498,sangareddy,281038,telangana,2018,4
9499,warangal urban,249500,telangana,2018,4
9500,karimnagar,182600,telangana,2018,4
9501,nalgonda,171002,telangana,2018,4
9502,khammam,168485,telangana,2018,4
9503,nizamabad,150190,telangana,2018,4
9504,peddapalle,124191,telangana,2018,4
9505,500072,188465,telangana,2018,4
9506,500018,99797,telangana,2018,4
9507,505001,98937,telangana,2018,4
9508,500016,83751,telangana,2018,4
9509,500081,83424,telangana,2018,4
9510,500055,82804,telangana,2018,4
9511,500039,82675,telangana,2018,4
9512,500032,82107,telangana,2018,4
9513,500008,77897,telangana,2018,4
9514,500037,77674,telangana,2018,4
9515,hyderabad,1638436,telangana,2019,1
9516,rangareddy,1470874,telangana,2019,1
9517,medchal malkajgiri,1279531,telangana,2019,1
9518,sangareddy,346529,telangana,2019,1
9519,warangal urban,301881,telangana,2019,1
9520,karimnagar,218609,telangana,2019,1
9521,nalgonda,211184,telangana,2019,1
9522,khammam,206049,telangana,2019,1
9523,nizamabad,186351,telangana,2019,1
9524,siddipet,152281,telangana,2019,1
9525,500072,221180,telangana,2019,1
9526,500018,122206,telangana,2019,1
9527,505001,117965,telangana,2019,1
9528,500055,101115,telangana,2019,1
9529,500039,99557,telangana,2019,1
9530,500016,98286,telangana,2019,1
9531,500081,96365,telangana,2019,1
9532,500008,95864,telangana,2019,1
9533,500032,95389,telangana,2019,1
9534,500037,94815,telangana,2019,1
9535,hyderabad,1856926,telangana,2019,2
9536,rangareddy,1651300,telangana,2019,2
9537,medchal malkajgiri,1428880,telangana,2019,2
9538,sangareddy,395371,telangana,2019,2
9539,warangal urban,342602,telangana,2019,2
9540,karimnagar,246886,telangana,2019,2
9541,nalgonda,243227,telangana,2019,2
9542,khammam,239435,telangana,2019,2
9543,nizamabad,217841,telangana,2019,2
9544,siddipet,175413,telangana,2019,2
9545,500072,242007,telangana,2019,2
9546,500018,136968,telangana,2019,2
9547,505001,132856,telangana,2019,2
9548,500055,113344,telangana,2019,2
9549,500039,110276,telangana,2019,2
9550,500008,109098,telangana,2019,2
9551,500016,107543,telangana,2019,2
9552,500037,105786,telangana,2019,2
9553,500081,104692,telangana,2019,2
9554,500032,104250,telangana,2019,2
9555,hyderabad,2071673,telangana,2019,3
9556,rangareddy,1826019,telangana,2019,3
9557,medchal malkajgiri,1572320,telangana,2019,3
9558,sangareddy,441944,telangana,2019,3
9559,warangal urban,381730,telangana,2019,3
9560,karimnagar,274735,telangana,2019,3
9561,nalgonda,274568,telangana,2019,3
9562,khammam,270101,telangana,2019,3
9563,nizamabad,248977,telangana,2019,3
9564,siddipet,196397,telangana,2019,3
9565,500072,261019,telangana,2019,3
9566,500018,151140,telangana,2019,3
9567,505001,147716,telangana,2019,3
9568,500055,125011,telangana,2019,3
9569,500008,122840,telangana,2019,3
9570,500039,120841,telangana,2019,3
9571,500037,116709,telangana,2019,3
9572,500016,116204,telangana,2019,3
9573,500032,112642,telangana,2019,3
9574,500081,112128,telangana,2019,3
9575,hyderabad,2283903,telangana,2019,4
9576,rangareddy,2001437,telangana,2019,4
9577,medchal malkajgiri,1714832,telangana,2019,4
9578,sangareddy,493353,telangana,2019,4
9579,warangal urban,421970,telangana,2019,4
9580,nalgonda,312849,telangana,2019,4
9581,karimnagar,305507,telangana,2019,4
9582,khammam,304804,telangana,2019,4
9583,nizamabad,284623,telangana,2019,4
9584,siddipet,221164,telangana,2019,4
9585,500072,279498,telangana,2019,4
9586,500018,165518,telangana,2019,4
9587,505001,163234,telangana,2019,4
9588,500055,137330,telangana,2019,4
9589,500008,136530,telangana,2019,4
9590,500039,131225,telangana,2019,4
9591,500037,127455,telangana,2019,4
9592,500016,124539,telangana,2019,4
9593,500032,120627,telangana,2019,4
9594,502032,119900,telangana,2019,4
9595,hyderabad,2483843,telangana,2020,1
9596,rangareddy,2166829,telangana,2020,1
9597,medchal malkajgiri,1845599,telangana,2020,1
9598,sangareddy,542540,telangana,2020,1
9599,warangal urban,457591,telangana,2020,1
9600,nalgonda,351793,telangana,2020,1
9601,khammam,340747,telangana,2020,1
9602,karimnagar,334300,telangana,2020,1
9603,nizamabad,320572,telangana,2020,1
9604,siddipet,245168,telangana,2020,1
9605,500072,296003,telangana,2020,1
9606,500018,179037,telangana,2020,1
9607,505001,177789,telangana,2020,1
9608,500008,150197,telangana,2020,1
9609,500055,148821,telangana,2020,1
9610,500039,140426,telangana,2020,1
9611,500037,137674,telangana,2020,1
9612,500016,131969,telangana,2020,1
9613,502032,128750,telangana,2020,1
9614,500032,127812,telangana,2020,1
9615,hyderabad,2653534,telangana,2020,2
9616,rangareddy,2313748,telangana,2020,2
9617,medchal malkajgiri,1963353,telangana,2020,2
9618,sangareddy,593360,telangana,2020,2
9619,warangal urban,495066,telangana,2020,2
9620,nalgonda,393199,telangana,2020,2
9621,khammam,380382,telangana,2020,2
9622,karimnagar,362986,telangana,2020,2
9623,nizamabad,362663,telangana,2020,2
9624,siddipet,269076,telangana,2020,2
9625,500072,309469,telangana,2020,2
9626,505001,191796,telangana,2020,2
9627,500018,190988,telangana,2020,2
9628,500008,161851,telangana,2020,2
9629,500055,158980,telangana,2020,2
9630,500039,148574,telangana,2020,2
9631,500037,147485,telangana,2020,2
9632,502032,137595,telangana,2020,2
9633,500016,137551,telangana,2020,2
9634,506002,135673,telangana,2020,2
9635,hyderabad,2875965,telangana,2020,3
9636,rangareddy,2495699,telangana,2020,3
9637,medchal malkajgiri,2111567,telangana,2020,3
9638,sangareddy,649580,telangana,2020,3
9639,warangal urban,535485,telangana,2020,3
9640,nalgonda,435022,telangana,2020,3
9641,khammam,421101,telangana,2020,3
9642,nizamabad,405678,telangana,2020,3
9643,karimnagar,394328,telangana,2020,3
9644,bhadradri kothagudem,297785,telangana,2020,3
9645,500072,328018,telangana,2020,3
9646,505001,207595,telangana,2020,3
9647,500018,206235,telangana,2020,3
9648,500008,177153,telangana,2020,3
9649,500055,171640,telangana,2020,3
9650,500039,159071,telangana,2020,3
9651,500037,158992,telangana,2020,3
9652,502032,148439,telangana,2020,3
9653,506002,146501,telangana,2020,3
9654,500016,145433,telangana,2020,3
9655,hyderabad,3142385,telangana,2020,4
9656,rangareddy,2704868,telangana,2020,4
9657,medchal malkajgiri,2282695,telangana,2020,4
9658,sangareddy,711551,telangana,2020,4
9659,warangal urban,579306,telangana,2020,4
9660,nalgonda,478409,telangana,2020,4
9661,khammam,461801,telangana,2020,4
9662,nizamabad,449731,telangana,2020,4
9663,karimnagar,428019,telangana,2020,4
9664,bhadradri kothagudem,328326,telangana,2020,4
9665,500072,350832,telangana,2020,4
9666,505001,224585,telangana,2020,4
9667,500018,223960,telangana,2020,4
9668,500008,196413,telangana,2020,4
9669,500055,185974,telangana,2020,4
9670,500037,172249,telangana,2020,4
9671,500039,170938,telangana,2020,4
9672,502032,160918,telangana,2020,4
9673,506002,158383,telangana,2020,4
9674,500013,157587,telangana,2020,4
9675,hyderabad,3379663,telangana,2021,1
9676,rangareddy,2906635,telangana,2021,1
9677,medchal malkajgiri,2450573,telangana,2021,1
9678,sangareddy,767476,telangana,2021,1
9679,warangal urban,620947,telangana,2021,1
9680,nalgonda,517727,telangana,2021,1
9681,khammam,497818,telangana,2021,1
9682,nizamabad,485751,telangana,2021,1
9683,karimnagar,459407,telangana,2021,1
9684,bhadradri kothagudem,354847,telangana,2021,1
9685,500072,375272,telangana,2021,1
9686,505001,240644,telangana,2021,1
9687,500018,240435,telangana,2021,1
9688,500008,211989,telangana,2021,1
9689,500055,200132,telangana,2021,1
9690,500037,185174,telangana,2021,1
9691,500039,183186,telangana,2021,1
9692,502032,172567,telangana,2021,1
9693,506002,169755,telangana,2021,1
9694,500013,169256,telangana,2021,1
9695,hyderabad,3598337,telangana,2021,2
9696,rangareddy,3097973,telangana,2021,2
9697,medchal malkajgiri,2611159,telangana,2021,2
9698,sangareddy,820387,telangana,2021,2
9699,warangal urban,661592,telangana,2021,2
9700,nalgonda,555043,telangana,2021,2
9701,khammam,532589,telangana,2021,2
9702,nizamabad,518801,telangana,2021,2
9703,karimnagar,490218,telangana,2021,2
9704,bhadradri kothagudem,380059,telangana,2021,2
9705,500072,398987,telangana,2021,2
9706,505001,256261,telangana,2021,2
9707,500018,255966,telangana,2021,2
9708,500008,225800,telangana,2021,2
9709,500055,213471,telangana,2021,2
9710,500037,197484,telangana,2021,2
9711,500039,195017,telangana,2021,2
9712,502032,183754,telangana,2021,2
9713,506002,180657,telangana,2021,2
9714,500013,180244,telangana,2021,2
9715,hyderabad,3839513,telangana,2021,3
9716,rangareddy,3310906,telangana,2021,3
9717,medchal malkajgiri,2790387,telangana,2021,3
9718,sangareddy,880907,telangana,2021,3
9719,warangal urban,707591,telangana,2021,3
9720,nalgonda,598288,telangana,2021,3
9721,khammam,572647,telangana,2021,3
9722,nizamabad,556044,telangana,2021,3
9723,karimnagar,524929,telangana,2021,3
9724,bhadradri kothagudem,409224,telangana,2021,3
9725,500072,425197,telangana,2021,3
9726,505001,273576,telangana,2021,3
9727,500018,273534,telangana,2021,3
9728,500008,241011,telangana,2021,3
9729,500055,228448,telangana,2021,3
9730,500037,211348,telangana,2021,3
9731,500039,208214,telangana,2021,3
9732,502032,196266,telangana,2021,3
9733,506002,193005,telangana,2021,3
9734,500013,192437,telangana,2021,3
9735,hyderabad,4081185,telangana,2021,4
9736,rangareddy,3523496,telangana,2021,4
9737,medchal malkajgiri,2969740,telangana,2021,4
9738,sangareddy,940845,telangana,2021,4
9739,warangal urban,753613,telangana,2021,4
9740,nalgonda,641044,telangana,2021,4
9741,khammam,612314,telangana,2021,4
9742,nizamabad,593223,telangana,2021,4
9743,karimnagar,559456,telangana,2021,4
9744,bhadradri kothagudem,438017,telangana,2021,4
9745,500072,451595,telangana,2021,4
9746,500018,290965,telangana,2021,4
9747,505001,290945,telangana,2021,4
9748,500008,256260,telangana,2021,4
9749,500055,243565,telangana,2021,4
9750,500037,225355,telangana,2021,4
9751,500039,221494,telangana,2021,4
9752,502032,208820,telangana,2021,4
9753,506002,205418,telangana,2021,4
9754,500013,204597,telangana,2021,4
9755,hyderabad,4306136,telangana,2022,1
9756,rangareddy,3722676,telangana,2022,1
9757,medchal malkajgiri,3138387,telangana,2022,1
9758,sangareddy,997988,telangana,2022,1
9759,warangal urban,797162,telangana,2022,1
9760,nalgonda,681754,telangana,2022,1
9761,khammam,650223,telangana,2022,1
9762,nizamabad,628661,telangana,2022,1
9763,karimnagar,592752,telangana,2022,1
9764,bhadradri kothagudem,465349,telangana,2022,1
9765,500072,476073,telangana,2022,1
9766,505001,307339,telangana,2022,1
9767,500018,307198,telangana,2022,1
9768,500008,270516,telangana,2022,1
9769,500055,257896,telangana,2022,1
9770,500037,238487,telangana,2022,1
9771,500039,233903,telangana,2022,1
9772,502032,220570,telangana,2022,1
9773,506002,217091,telangana,2022,1
9774,500013,215918,telangana,2022,1
9775,west tripura,27242,tripura,2018,1
9776,south tripura,5361,tripura,2018,1
9777,sepahijala,4664,tripura,2018,1
9778,gomati,4509,tripura,2018,1
9779,north tripura,4432,tripura,2018,1
9780,dhalai,3448,tripura,2018,1
9781,khowai,3017,tripura,2018,1
9782,unakoti,2484,tripura,2018,1
9783,799001,5309,tripura,2018,1
9784,799003,3658,tripura,2018,1
9785,799006,2495,tripura,2018,1
9786,799007,2179,tripura,2018,1
9787,799002,2177,tripura,2018,1
9788,799004,1852,tripura,2018,1
9789,799114,1733,tripura,2018,1
9790,799102,1720,tripura,2018,1
9791,799155,1491,tripura,2018,1
9792,799205,1320,tripura,2018,1
9793,west tripura,40345,tripura,2018,2
9794,south tripura,8068,tripura,2018,2
9795,sepahijala,7217,tripura,2018,2
9796,gomati,6973,tripura,2018,2
9797,north tripura,6702,tripura,2018,2
9798,dhalai,5549,tripura,2018,2
9799,khowai,4674,tripura,2018,2
9800,unakoti,3841,tripura,2018,2
9801,799001,7739,tripura,2018,2
9802,799003,5560,tripura,2018,2
9803,799006,3607,tripura,2018,2
9804,799002,3184,tripura,2018,2
9805,799007,3184,tripura,2018,2
9806,799004,2819,tripura,2018,2
9807,799114,2609,tripura,2018,2
9808,799102,2582,tripura,2018,2
9809,799155,2382,tripura,2018,2
9810,799205,2016,tripura,2018,2
9811,west tripura,53531,tripura,2018,3
9812,south tripura,12286,tripura,2018,3
9813,sepahijala,10803,tripura,2018,3
9814,gomati,10168,tripura,2018,3
9815,north tripura,9771,tripura,2018,3
9816,dhalai,8039,tripura,2018,3
9817,khowai,6816,tripura,2018,3
9818,unakoti,5460,tripura,2018,3
9819,799001,10116,tripura,2018,3
9820,799003,7364,tripura,2018,3
9821,799006,4766,tripura,2018,3
9822,799002,4214,tripura,2018,3
9823,799007,4058,tripura,2018,3
9824,799155,3959,tripura,2018,3
9825,799004,3792,tripura,2018,3
9826,799102,3730,tripura,2018,3
9827,799114,3713,tripura,2018,3
9828,799205,2889,tripura,2018,3
9829,west tripura,67549,tripura,2018,4
9830,south tripura,16426,tripura,2018,4
9831,sepahijala,14973,tripura,2018,4
9832,gomati,13542,tripura,2018,4
9833,north tripura,13150,tripura,2018,4
9834,dhalai,10877,tripura,2018,4
9835,khowai,9488,tripura,2018,4
9836,unakoti,7260,tripura,2018,4
9837,799001,12625,tripura,2018,4
9838,799003,9212,tripura,2018,4
9839,799006,6036,tripura,2018,4
9840,799002,5315,tripura,2018,4
9841,799155,5088,tripura,2018,4
9842,799007,5022,tripura,2018,4
9843,799102,4865,tripura,2018,4
9844,799114,4862,tripura,2018,4
9845,799004,4839,tripura,2018,4
9846,799205,3760,tripura,2018,4
9847,west tripura,79732,tripura,2019,1
9848,south tripura,19784,tripura,2019,1
9849,sepahijala,18086,tripura,2019,1
9850,gomati,16370,tripura,2019,1
9851,north tripura,15986,tripura,2019,1
9852,dhalai,13219,tripura,2019,1
9853,khowai,11327,tripura,2019,1
9854,unakoti,8750,tripura,2019,1
9855,799001,14805,tripura,2019,1
9856,799003,10956,tripura,2019,1
9857,799006,7047,tripura,2019,1
9858,799002,6123,tripura,2019,1
9859,799155,5854,tripura,2019,1
9860,799114,5790,tripura,2019,1
9861,799102,5778,tripura,2019,1
9862,799007,5767,tripura,2019,1
9863,799004,5621,tripura,2019,1
9864,799205,4515,tripura,2019,1
9865,west tripura,93241,tripura,2019,2
9866,south tripura,23743,tripura,2019,2
9867,sepahijala,21673,tripura,2019,2
9868,north tripura,19505,tripura,2019,2
9869,gomati,19437,tripura,2019,2
9870,dhalai,15893,tripura,2019,2
9871,khowai,13523,tripura,2019,2
9872,unakoti,10629,tripura,2019,2
9873,799001,16798,tripura,2019,2
9874,799003,13483,tripura,2019,2
9875,799006,8140,tripura,2019,2
9876,799002,7125,tripura,2019,2
9877,799102,6905,tripura,2019,2
9878,799114,6796,tripura,2019,2
9879,799155,6631,tripura,2019,2
9880,799004,6606,tripura,2019,2
9881,799007,6544,tripura,2019,2
9882,799205,5381,tripura,2019,2
9883,west tripura,104949,tripura,2019,3
9884,south tripura,26573,tripura,2019,3
9885,sepahijala,24332,tripura,2019,3
9886,north tripura,22522,tripura,2019,3
9887,gomati,21722,tripura,2019,3
9888,dhalai,18140,tripura,2019,3
9889,khowai,15092,tripura,2019,3
9890,unakoti,12126,tripura,2019,3
9891,799001,18755,tripura,2019,3
9892,799003,15422,tripura,2019,3
9893,799006,9187,tripura,2019,3
9894,799002,8029,tripura,2019,3
9895,799102,7680,tripura,2019,3
9896,799114,7570,tripura,2019,3
9897,799004,7391,tripura,2019,3
9898,799007,7245,tripura,2019,3
9899,799155,7186,tripura,2019,3
9900,799205,6016,tripura,2019,3
9901,west tripura,114108,tripura,2019,4
9902,south tripura,29753,tripura,2019,4
9903,sepahijala,27322,tripura,2019,4
9904,north tripura,25703,tripura,2019,4
9905,gomati,24160,tripura,2019,4
9906,dhalai,20609,tripura,2019,4
9907,khowai,16819,tripura,2019,4
9908,unakoti,13824,tripura,2019,4
9909,799001,20197,tripura,2019,4
9910,799003,16676,tripura,2019,4
9911,799006,9937,tripura,2019,4
9912,799002,8739,tripura,2019,4
9913,799102,8512,tripura,2019,4
9914,799114,8365,tripura,2019,4
9915,799004,8090,tripura,2019,4
9916,799155,8025,tripura,2019,4
9917,799007,7836,tripura,2019,4
9918,799205,6624,tripura,2019,4
9919,west tripura,124538,tripura,2020,1
9920,south tripura,32716,tripura,2020,1
9921,sepahijala,30379,tripura,2020,1
9922,north tripura,28648,tripura,2020,1
9923,gomati,26688,tripura,2020,1
9924,dhalai,22808,tripura,2020,1
9925,khowai,18592,tripura,2020,1
9926,unakoti,15593,tripura,2020,1
9927,799001,21861,tripura,2020,1
9928,799003,18173,tripura,2020,1
9929,799006,10847,tripura,2020,1
9930,799002,9526,tripura,2020,1
9931,799102,9306,tripura,2020,1
9932,799114,9131,tripura,2020,1
9933,799004,8844,tripura,2020,1
9934,799155,8712,tripura,2020,1
9935,799007,8417,tripura,2020,1
9936,799205,7325,tripura,2020,1
9937,west tripura,137156,tripura,2020,2
9938,south tripura,36522,tripura,2020,2
9939,sepahijala,35017,tripura,2020,2
9940,north tripura,32851,tripura,2020,2
9941,gomati,30323,tripura,2020,2
9942,dhalai,26043,tripura,2020,2
9943,khowai,20922,tripura,2020,2
9944,unakoti,17832,tripura,2020,2
9945,799001,23830,tripura,2020,2
9946,799003,19686,tripura,2020,2
9947,799006,11961,tripura,2020,2
9948,799102,10583,tripura,2020,2
9949,799002,10419,tripura,2020,2
9950,799114,10138,tripura,2020,2
9951,799004,9850,tripura,2020,2
9952,799155,9468,tripura,2020,2
9953,799007,9103,tripura,2020,2
9954,799205,8237,tripura,2020,2
9955,west tripura,151432,tripura,2020,3
9956,south tripura,40797,tripura,2020,3
9957,sepahijala,39970,tripura,2020,3
9958,north tripura,37284,tripura,2020,3
9959,gomati,34073,tripura,2020,3
9960,dhalai,29515,tripura,2020,3
9961,khowai,23565,tripura,2020,3
9962,unakoti,20095,tripura,2020,3
9963,799001,26184,tripura,2020,3
9964,799003,21525,tripura,2020,3
9965,799006,13199,tripura,2020,3
9966,799102,11961,tripura,2020,3
9967,799002,11419,tripura,2020,3
9968,799114,11221,tripura,2020,3
9969,799004,10988,tripura,2020,3
9970,799155,10417,tripura,2020,3
9971,799007,9861,tripura,2020,3
9972,799205,9264,tripura,2020,3
9973,west tripura,163752,tripura,2020,4
9974,south tripura,43899,tripura,2020,4
9975,sepahijala,43722,tripura,2020,4
9976,north tripura,40886,tripura,2020,4
9977,gomati,37129,tripura,2020,4
9978,dhalai,32210,tripura,2020,4
9979,khowai,25507,tripura,2020,4
9980,unakoti,22005,tripura,2020,4
9981,799001,28351,tripura,2020,4
9982,799003,23114,tripura,2020,4
9983,799006,14333,tripura,2020,4
9984,799102,12945,tripura,2020,4
9985,799002,12369,tripura,2020,4
9986,799114,12123,tripura,2020,4
9987,799004,11861,tripura,2020,4
9988,799155,11111,tripura,2020,4
9989,799007,10586,tripura,2020,4
9990,799205,9999,tripura,2020,4
9991,west tripura,175841,tripura,2021,1
9992,south tripura,47052,tripura,2021,1
9993,sepahijala,46925,tripura,2021,1
9994,north tripura,44051,tripura,2021,1
9995,gomati,39920,tripura,2021,1
9996,dhalai,34747,tripura,2021,1
9997,khowai,27361,tripura,2021,1
9998,unakoti,23739,tripura,2021,1
9999,799001,30415,tripura,2021,1
10000,799003,24761,tripura,2021,1
10001,799006,15407,tripura,2021,1
10002,799102,13875,tripura,2021,1
10003,799002,13259,tripura,2021,1
10004,799114,12991,tripura,2021,1
10005,799004,12718,tripura,2021,1
10006,799155,11835,tripura,2021,1
10007,799007,11404,tripura,2021,1
10008,799205,10728,tripura,2021,1
10009,west tripura,188123,tripura,2021,2
10010,sepahijala,50606,tripura,2021,2
10011,south tripura,50556,tripura,2021,2
10012,north tripura,47392,tripura,2021,2
10013,gomati,42972,tripura,2021,2
10014,dhalai,37460,tripura,2021,2
10015,khowai,29432,tripura,2021,2
10016,unakoti,25612,tripura,2021,2
10017,799001,32443,tripura,2021,2
10018,799003,26398,tripura,2021,2
10019,799006,16480,tripura,2021,2
10020,799102,14961,tripura,2021,2
10021,799002,14184,tripura,2021,2
10022,799114,13953,tripura,2021,2
10023,799004,13618,tripura,2021,2
10024,799155,12688,tripura,2021,2
10025,799007,12171,tripura,2021,2
10026,799205,11526,tripura,2021,2
10027,west tripura,202122,tripura,2021,3
10028,sepahijala,54797,tripura,2021,3
10029,south tripura,54747,tripura,2021,3
10030,north tripura,51321,tripura,2021,3
10031,gomati,46535,tripura,2021,3
10032,dhalai,40679,tripura,2021,3
10033,khowai,31900,tripura,2021,3
10034,unakoti,27828,tripura,2021,3
10035,799001,34754,tripura,2021,3
10036,799003,28328,tripura,2021,3
10037,799006,17676,tripura,2021,3
10038,799102,16110,tripura,2021,3
10039,799002,15161,tripura,2021,3
10040,799114,15042,tripura,2021,3
10041,799004,14630,tripura,2021,3
10042,799155,13681,tripura,2021,3
10043,799007,13030,tripura,2021,3
10044,799205,12462,tripura,2021,3
10045,west tripura,215860,tripura,2021,4
10046,sepahijala,58818,tripura,2021,4
10047,south tripura,58777,tripura,2021,4
10048,north tripura,55009,tripura,2021,4
10049,gomati,49981,tripura,2021,4
10050,dhalai,43705,tripura,2021,4
10051,khowai,34253,tripura,2021,4
10052,unakoti,29889,tripura,2021,4
10053,799001,37053,tripura,2021,4
10054,799003,30202,tripura,2021,4
10055,799006,18860,tripura,2021,4
10056,799102,17294,tripura,2021,4
10057,799002,16156,tripura,2021,4
10058,799114,16098,tripura,2021,4
10059,799004,15668,tripura,2021,4
10060,799155,14625,tripura,2021,4
10061,799007,13875,tripura,2021,4
10062,799205,13336,tripura,2021,4
10063,west tripura,229161,tripura,2022,1
