,name,state,year,quarter,count,amount
9187,south district,sikkim,2019,4,73099,121803196.14604722
9188,west district,sikkim,2019,4,43955,92445262.76900172
9189,east district,sikkim,2019,4,616761,877636921.1534436
9190,north district,sikkim,2019,4,33255,84624221.58772576
9191,south district,sikkim,2020,1,82456,138401236.4081525
9192,west district,sikkim,2020,1,49913,100981561.51060593
9193,east district,sikkim,2020,1,360279,729478141.5689781
9194,north district,sikkim,2020,1,35470,84615332.45666516
9195,south district,sikkim,2020,2,95669,152837659.21956825
9196,west district,sikkim,2020,2,69860,121265798.69496223
9197,east district,sikkim,2020,2,304581,653853477.4965272
9198,north district,sikkim,2020,2,47621,126661852.85020877
9199,south district,sikkim,2020,3,104888,202497013.7266165
9200,west district,sikkim,2020,3,79994,165556236.37028116
9201,east district,sikkim,2020,3,353881,869648385.4220288
9202,north district,sikkim,2020,3,57672,163225093.14147198
9203,south district,sikkim,2020,4,130339,292804584.22659683
9204,west district,sikkim,2020,4,95163,245657098.12953633
9205,east district,sikkim,2020,4,428732,1129627876.1171591
9206,north district,sikkim,2020,4,80801,251186246.6496318
9207,south district,sikkim,2021,1,127233,310128541.24028677
9208,west district,sikkim,2021,1,88532,254432217.49525508
9209,east district,sikkim,2021,1,516158,1432658383.1323361
9210,north district,sikkim,2021,1,68266,220448584.97284672
9211,south district,sikkim,2021,2,157530,344012187.23706484
9212,west district,sikkim,2021,2,102322,248942844.2100811
9213,east district,sikkim,2021,2,635504,1575867390.7924504
9214,north district,sikkim,2021,2,81358,256077157.4357005
9215,south district,sikkim,2021,3,188063,416609481.70282745
9216,west district,sikkim,2021,3,116665,312940476.16548187
9217,east district,sikkim,2021,3,757493,1937906268.9017417
9218,north district,sikkim,2021,3,98373,321880637.03834116
9219,south district,sikkim,2021,4,238464,546711693.4617904
9220,west district,sikkim,2021,4,146397,436365769.14490384
9221,east district,sikkim,2021,4,1071092,2791933180.3838186
9222,north district,sikkim,2021,4,128392,421772618.6452949
9223,south district,sikkim,2022,1,281076,619438912.3531296
9224,west district,sikkim,2022,1,165446,468296204.3106276
9225,east district,sikkim,2022,1,1173942,2887894588.7435055
9226,north district,sikkim,2022,1,123838,391801570.4561584
9227,tiruchirappalli district,tamil-nadu,2018,1,149186,262528157.21513474
9228,ramanathapuram district,tamil-nadu,2018,1,24581,45696810.24106984
9229,krishnagiri district,tamil-nadu,2018,1,153618,253907426.24551624
9230,cuddalore district,tamil-nadu,2018,1,89956,139521484.6215473
9231,kancheepuram district,tamil-nadu,2018,1,308279,538409899.0029244
9232,tiruppur district,tamil-nadu,2018,1,239740,423271979.6901945
9233,dharmapuri district,tamil-nadu,2018,1,63975,104176495.50900334
9234,thoothukkudi district,tamil-nadu,2018,1,37172,55782894.98005988
9235,thanjavur district,tamil-nadu,2018,1,88574,145796314.2349676
9236,madurai district,tamil-nadu,2018,1,129858,232151304.34595776
9237,tiruvannamalai district,tamil-nadu,2018,1,72372,91216191.60044219
9238,salem district,tamil-nadu,2018,1,219916,375963971.67826045
9239,nagapattinam district,tamil-nadu,2018,1,25394,46160213.432165846
9240,tirupathur district,tamil-nadu,2018,1,38799,56805034.731481194
9241,ariyalur district,tamil-nadu,2018,1,16068,28339477.987306528
9242,chennai district,tamil-nadu,2018,1,2656230,4281137762.522443
9243,the nilgiris district,tamil-nadu,2018,1,29334,55552425.89904122
9244,erode district,tamil-nadu,2018,1,114560,198072372.78111735
9245,karur district,tamil-nadu,2018,1,42198,76141519.7297589
9246,kallakkurichi district,tamil-nadu,2018,1,32666,53643331.73237315
9247,viluppuram district,tamil-nadu,2018,1,59239,96341148.1997363
9248,pudukkottai district,tamil-nadu,2018,1,35973,65083487.93183671
9249,perambalur district,tamil-nadu,2018,1,13293,19364164.454744175
9250,coimbatore district,tamil-nadu,2018,1,533919,913824434.6276875
9251,virudhunagar district,tamil-nadu,2018,1,40154,64399880.89336612
9252,dindigul district,tamil-nadu,2018,1,65863,118771377.44963284
9253,sivaganga district,tamil-nadu,2018,1,34130,63944318.44032206
9254,tenkasi district,tamil-nadu,2018,1,24822,39439630.85720312
9255,chengalpattu district,tamil-nadu,2018,1,569483,1030187164.971631
9256,kanniyakumari district,tamil-nadu,2018,1,44474,72304912.26185375
9257,tirunelveli district,tamil-nadu,2018,1,50976,96759984.01749644
9258,thiruvallur district,tamil-nadu,2018,1,413340,730210413.6566752
9259,theni district,tamil-nadu,2018,1,33275,54074355.481018536
9260,ranipet district,tamil-nadu,2018,1,50346,68782429.03208953
9261,namakkal district,tamil-nadu,2018,1,99497,178022610.2001903
9262,vellore district,tamil-nadu,2018,1,104902,153394007.93803328
9263,thiruvarur district,tamil-nadu,2018,1,20460,32378308.922213852
9264,tiruchirappalli district,tamil-nadu,2018,2,245903,507249777.35516965
9265,ramanathapuram district,tamil-nadu,2018,2,41164,95315460.36915746
9266,krishnagiri district,tamil-nadu,2018,2,240421,518922355.15062875
9267,cuddalore district,tamil-nadu,2018,2,135570,254106751.89937544
9268,kancheepuram district,tamil-nadu,2018,2,460276,926687779.5176952
9269,tiruppur district,tamil-nadu,2018,2,391330,829169121.0692806
9270,dharmapuri district,tamil-nadu,2018,2,98177,198033255.21591768
9271,thoothukkudi district,tamil-nadu,2018,2,59562,110287284.95387965
9272,thanjavur district,tamil-nadu,2018,2,124870,260046384.13307607
9273,madurai district,tamil-nadu,2018,2,213788,460415565.2125236
9274,tiruvannamalai district,tamil-nadu,2018,2,103318,171723407.40219554
9275,salem district,tamil-nadu,2018,2,333175,709542959.1656411
9276,nagapattinam district,tamil-nadu,2018,2,41103,86466039.58831242
9277,tirupathur district,tamil-nadu,2018,2,58068,115249602.29332027
9278,ariyalur district,tamil-nadu,2018,2,26224,55081294.94754556
9279,chennai district,tamil-nadu,2018,2,3719593,7305357440.752291
9280,the nilgiris district,tamil-nadu,2018,2,55793,110994324.5565857
9281,erode district,tamil-nadu,2018,2,175257,367928461.655128
9282,karur district,tamil-nadu,2018,2,66337,137504455.94265643
9283,kallakkurichi district,tamil-nadu,2018,2,52388,103911012.30379987
9284,viluppuram district,tamil-nadu,2018,2,90084,170473508.6967556
9285,pudukkottai district,tamil-nadu,2018,2,58403,120759489.75059341
9286,perambalur district,tamil-nadu,2018,2,20977,37294395.57430517
9287,coimbatore district,tamil-nadu,2018,2,871802,1722112067.157432
9288,virudhunagar district,tamil-nadu,2018,2,65145,129048297.69581088
9289,dindigul district,tamil-nadu,2018,2,115319,243396384.034788
9290,sivaganga district,tamil-nadu,2018,2,55874,121656962.22527634
9291,tenkasi district,tamil-nadu,2018,2,44391,87372014.16415915
9292,chengalpattu district,tamil-nadu,2018,2,829689,1681243536.8538094
9293,kanniyakumari district,tamil-nadu,2018,2,72489,140282942.11909088
9294,tirunelveli district,tamil-nadu,2018,2,78667,174732671.09402937
9295,thiruvallur district,tamil-nadu,2018,2,615860,1281039198.6235366
9296,theni district,tamil-nadu,2018,2,51064,112377995.92241687
9297,ranipet district,tamil-nadu,2018,2,71093,136204501.10028955
9298,namakkal district,tamil-nadu,2018,2,145248,321879409.9592361
9299,vellore district,tamil-nadu,2018,2,130871,264336044.71696758
9300,thiruvarur district,tamil-nadu,2018,2,32835,57642123.094607845
9301,tiruchirappalli district,tamil-nadu,2018,3,342744,723073924.7012352
9302,ramanathapuram district,tamil-nadu,2018,3,60779,131442381.56311962
9303,krishnagiri district,tamil-nadu,2018,3,421247,853575950.8987744
9304,cuddalore district,tamil-nadu,2018,3,187987,378478273.94431186
9305,kancheepuram district,tamil-nadu,2018,3,766192,1416878619.3813162
9306,tiruppur district,tamil-nadu,2018,3,583538,1259741718.0399766
9307,dharmapuri district,tamil-nadu,2018,3,147916,329348880.6186586
9308,thoothukkudi district,tamil-nadu,2018,3,89821,169828310.26753742
9309,thanjavur district,tamil-nadu,2018,3,278585,420498499.66842806
9310,madurai district,tamil-nadu,2018,3,322515,702347696.9219126
9311,tiruvannamalai district,tamil-nadu,2018,3,147281,281481591.55415595
9312,salem district,tamil-nadu,2018,3,484460,980781000.3982489
9313,nagapattinam district,tamil-nadu,2018,3,62869,130013330.05042389
9314,tirupathur district,tamil-nadu,2018,3,81720,169304781.62115565
9315,ariyalur district,tamil-nadu,2018,3,38743,96680828.6822369
9316,chennai district,tamil-nadu,2018,3,5887343,10122319547.137985
9317,the nilgiris district,tamil-nadu,2018,3,103580,182889097.67500186
9318,erode district,tamil-nadu,2018,3,266272,545919227.8032167
9319,karur district,tamil-nadu,2018,3,96467,215593652.68871722
9320,kallakkurichi district,tamil-nadu,2018,3,74082,159528291.06900036
9321,viluppuram district,tamil-nadu,2018,3,131381,258888256.93736243
9322,pudukkottai district,tamil-nadu,2018,3,88258,194004461.88954094
9323,perambalur district,tamil-nadu,2018,3,30141,63352508.73676075
9324,coimbatore district,tamil-nadu,2018,3,1469560,2559173878.2111635
9325,virudhunagar district,tamil-nadu,2018,3,93460,204113703.48230138
9326,dindigul district,tamil-nadu,2018,3,169183,369315588.0269084
9327,sivaganga district,tamil-nadu,2018,3,83843,201469521.91582698
9328,tenkasi district,tamil-nadu,2018,3,79752,137939888.59062338
9329,chengalpattu district,tamil-nadu,2018,3,1337462,2362109205.940035
9330,kanniyakumari district,tamil-nadu,2018,3,98676,207727734.9880998
9331,tirunelveli district,tamil-nadu,2018,3,129280,265496869.79783598
9332,thiruvallur district,tamil-nadu,2018,3,957503,1926378414.6646476
9333,theni district,tamil-nadu,2018,3,74842,164986424.99007934
9334,ranipet district,tamil-nadu,2018,3,104100,201826720.65354246
9335,namakkal district,tamil-nadu,2018,3,226575,464581650.0613854
9336,vellore district,tamil-nadu,2018,3,209932,386936905.8516408
9337,thiruvarur district,tamil-nadu,2018,3,45989,92064901.75965646
9338,tiruchirappalli district,tamil-nadu,2018,4,521026,1117403132.5568237
9339,ramanathapuram district,tamil-nadu,2018,4,90608,207229163.59488797
9340,krishnagiri district,tamil-nadu,2018,4,593519,1260396240.123799
9341,cuddalore district,tamil-nadu,2018,4,294247,572315407.3945904
9342,kancheepuram district,tamil-nadu,2018,4,1161731,2100098547.5513415
9343,tiruppur district,tamil-nadu,2018,4,811860,1780229997.978594
9344,dharmapuri district,tamil-nadu,2018,4,247249,536806090.4126581
9345,thoothukkudi district,tamil-nadu,2018,4,141155,272818734.99014145
9346,thanjavur district,tamil-nadu,2018,4,278646,542255739.7365916
9347,madurai district,tamil-nadu,2018,4,474612,1067216902.8803706
9348,tiruvannamalai district,tamil-nadu,2018,4,242571,468651175.40105104
9349,salem district,tamil-nadu,2018,4,696312,1471377592.2860992
9350,nagapattinam district,tamil-nadu,2018,4,96224,186021593.00365686
9351,tirupathur district,tamil-nadu,2018,4,143871,291583053.69241124
9352,ariyalur district,tamil-nadu,2018,4,62904,129214698.20491128
9353,chennai district,tamil-nadu,2018,4,8007699,14632395110.56675
9354,the nilgiris district,tamil-nadu,2018,4,134481,283004973.0986871
9355,erode district,tamil-nadu,2018,4,386966,835595470.3091648
9356,karur district,tamil-nadu,2018,4,146709,306020888.9052894
9357,kallakkurichi district,tamil-nadu,2018,4,126126,268522823.9222555
9358,viluppuram district,tamil-nadu,2018,4,214391,408880677.54296046
9359,pudukkottai district,tamil-nadu,2018,4,138821,301769878.2607471
9360,perambalur district,tamil-nadu,2018,4,50639,104392907.13353652
9361,coimbatore district,tamil-nadu,2018,4,1902305,3656789906.019909
9362,virudhunagar district,tamil-nadu,2018,4,157442,327805716.231165
9363,dindigul district,tamil-nadu,2018,4,243534,559786657.1867274
9364,sivaganga district,tamil-nadu,2018,4,128594,293589030.5548705
9365,tenkasi district,tamil-nadu,2018,4,106431,205216635.26106253
9366,chengalpattu district,tamil-nadu,2018,4,1974233,3371036660.915929
9367,kanniyakumari district,tamil-nadu,2018,4,151693,344942162.4855958
9368,tirunelveli district,tamil-nadu,2018,4,167911,383033218.902779
9369,thiruvallur district,tamil-nadu,2018,4,1578958,2979682370.963098
9370,theni district,tamil-nadu,2018,4,113542,276985851.74035156
9371,ranipet district,tamil-nadu,2018,4,185758,354380535.4720969
9372,namakkal district,tamil-nadu,2018,4,297669,682145913.4085293
9373,vellore district,tamil-nadu,2018,4,311703,577960235.4731153
9374,thiruvarur district,tamil-nadu,2018,4,75304,144518281.7328139
9375,tiruchirappalli district,tamil-nadu,2019,1,739515,1460934059.6618776
9376,ramanathapuram district,tamil-nadu,2019,1,117510,261212990.57586715
9377,krishnagiri district,tamil-nadu,2019,1,848874,1549327562.4754324
9378,cuddalore district,tamil-nadu,2019,1,371882,699951874.4703772
9379,kancheepuram district,tamil-nadu,2019,1,1732340,2735468905.1703753
9380,tiruppur district,tamil-nadu,2019,1,1078231,2186722074.262658
9381,dharmapuri district,tamil-nadu,2019,1,331500,668652808.0588444
9382,thoothukkudi district,tamil-nadu,2019,1,180015,359895560.1460023
9383,thanjavur district,tamil-nadu,2019,1,405498,669639245.9756603
9384,madurai district,tamil-nadu,2019,1,662080,1386372054.5139372
9385,tiruvannamalai district,tamil-nadu,2019,1,335517,587600686.1729097
9386,salem district,tamil-nadu,2019,1,949562,1916555034.6953974
9387,nagapattinam district,tamil-nadu,2019,1,124400,244377942.67220742
9388,tirupathur district,tamil-nadu,2019,1,202883,385038982.587596
9389,ariyalur district,tamil-nadu,2019,1,73816,152352863.72042736
9390,chennai district,tamil-nadu,2019,1,11642449,18810971714.51368
9391,the nilgiris district,tamil-nadu,2019,1,158492,309832942.56843877
9392,erode district,tamil-nadu,2019,1,530256,1057858607.532634
9393,karur district,tamil-nadu,2019,1,185137,377068327.0145311
9394,kallakkurichi district,tamil-nadu,2019,1,156496,337609667.69771576
9395,viluppuram district,tamil-nadu,2019,1,286859,514030368.828369
9396,pudukkottai district,tamil-nadu,2019,1,184227,348619009.32284886
9397,perambalur district,tamil-nadu,2019,1,67010,140622320.1727047
9398,coimbatore district,tamil-nadu,2019,1,2709665,5072064993.630945
9399,virudhunagar district,tamil-nadu,2019,1,222473,434593501.068418
9400,dindigul district,tamil-nadu,2019,1,296645,653290732.3983055
9401,sivaganga district,tamil-nadu,2019,1,159965,364945762.4726825
9402,tenkasi district,tamil-nadu,2019,1,126012,235423158.3782131
9403,chengalpattu district,tamil-nadu,2019,1,3285713,4918695631.396448
9404,kanniyakumari district,tamil-nadu,2019,1,181053,403789101.6641393
9405,tirunelveli district,tamil-nadu,2019,1,206676,446437662.9956399
9406,thiruvallur district,tamil-nadu,2019,1,2305713,3957616692.241628
9407,theni district,tamil-nadu,2019,1,141271,316272934.5833893
9408,ranipet district,tamil-nadu,2019,1,275147,468967113.39919156
9409,namakkal district,tamil-nadu,2019,1,381248,779612379.6185097
9410,vellore district,tamil-nadu,2019,1,521653,796074971.7121506
9411,thiruvarur district,tamil-nadu,2019,1,97262,195536577.7617722
9412,tiruchirappalli district,tamil-nadu,2019,2,776306,1748258486.2944925
9413,ramanathapuram district,tamil-nadu,2019,2,123783,296811295.8616359
9414,krishnagiri district,tamil-nadu,2019,2,663016,1504554589.8086202
9415,cuddalore district,tamil-nadu,2019,2,338724,724326506.6539905
9416,kancheepuram district,tamil-nadu,2019,2,1656532,2936409443.598878
9417,tiruppur district,tamil-nadu,2019,2,1179119,2631888252.799778
9418,dharmapuri district,tamil-nadu,2019,2,323447,750439298.4748436
9419,thoothukkudi district,tamil-nadu,2019,2,185632,412772487.6535857
9420,thanjavur district,tamil-nadu,2019,2,339651,680121355.5242591
9421,madurai district,tamil-nadu,2019,2,741073,1703311128.1845107
9422,tiruvannamalai district,tamil-nadu,2019,2,321071,651936392.503907
9423,salem district,tamil-nadu,2019,2,1018100,2340941775.7458673
9424,nagapattinam district,tamil-nadu,2019,2,134853,288878413.0761344
9425,tirupathur district,tamil-nadu,2019,2,206045,439049538.038205
9426,ariyalur district,tamil-nadu,2019,2,78382,182726352.90462667
9427,chennai district,tamil-nadu,2019,2,10577435,20366477248.325935
9428,the nilgiris district,tamil-nadu,2019,2,137469,343730237.7547302
9429,erode district,tamil-nadu,2019,2,618730,1395266699.3923202
9430,karur district,tamil-nadu,2019,2,179180,416267818.15522087
9431,kallakkurichi district,tamil-nadu,2019,2,166891,378429511.937363
9432,viluppuram district,tamil-nadu,2019,2,277403,576610926.2303933
9433,pudukkottai district,tamil-nadu,2019,2,142843,321121330.503316
9434,perambalur district,tamil-nadu,2019,2,71612,161197712.56576952
9435,coimbatore district,tamil-nadu,2019,2,3191687,7063644440.487608
9436,virudhunagar district,tamil-nadu,2019,2,214026,465084869.3948114
9437,dindigul district,tamil-nadu,2019,2,288758,696936336.7798494
9438,sivaganga district,tamil-nadu,2019,2,152693,372992810.1422117
9439,tenkasi district,tamil-nadu,2019,2,110318,247940691.25120723
9440,chengalpattu district,tamil-nadu,2019,2,3719692,5655296088.730306
9441,kanniyakumari district,tamil-nadu,2019,2,207995,466208102.0994936
9442,tirunelveli district,tamil-nadu,2019,2,198144,472709052.2940883
9443,thiruvallur district,tamil-nadu,2019,2,2486358,4674408137.818318
9444,theni district,tamil-nadu,2019,2,141459,356493376.3471781
9445,ranipet district,tamil-nadu,2019,2,252482,511118431.89607203
9446,namakkal district,tamil-nadu,2019,2,329353,809609337.9236962
9447,vellore district,tamil-nadu,2019,2,527517,961718767.3510636
9448,thiruvarur district,tamil-nadu,2019,2,93958,201988781.25331098
9449,tiruchirappalli district,tamil-nadu,2019,3,1028271,2283457398.7735853
9450,ramanathapuram district,tamil-nadu,2019,3,164056,364511483.7921167
9451,krishnagiri district,tamil-nadu,2019,3,906439,1897364248.7738578
9452,cuddalore district,tamil-nadu,2019,3,429418,854430041.4558713
9453,kancheepuram district,tamil-nadu,2019,3,2374121,3749463855.838708
9454,tiruppur district,tamil-nadu,2019,3,1583318,3459384833.8566313
9455,dharmapuri district,tamil-nadu,2019,3,404500,892434523.6141176
9456,thoothukkudi district,tamil-nadu,2019,3,251434,514591122.2093332
9457,thanjavur district,tamil-nadu,2019,3,499378,862709786.020551
9458,madurai district,tamil-nadu,2019,3,1004838,2163231649.618825
9459,tiruvannamalai district,tamil-nadu,2019,3,408695,788782442.4394717
9460,salem district,tamil-nadu,2019,3,1348219,3089948772.2836018
9461,nagapattinam district,tamil-nadu,2019,3,182524,374062397.54947984
9462,tirupathur district,tamil-nadu,2019,3,280191,551887987.5341959
9463,ariyalur district,tamil-nadu,2019,3,102318,210754842.56579608
9464,chennai district,tamil-nadu,2019,3,11333032,23024193806.41262
9465,the nilgiris district,tamil-nadu,2019,3,172729,366416212.008214
9466,erode district,tamil-nadu,2019,3,824050,1809433458.6710446
9467,karur district,tamil-nadu,2019,3,233312,527606128.129179
9468,kallakkurichi district,tamil-nadu,2019,3,214180,462594169.6759218
9469,viluppuram district,tamil-nadu,2019,3,347727,691014122.5419819
9470,pudukkottai district,tamil-nadu,2019,3,195452,403435245.85255337
9471,perambalur district,tamil-nadu,2019,3,97443,202989238.0194384
9472,coimbatore district,tamil-nadu,2019,3,4303835,9457627886.22332
9473,virudhunagar district,tamil-nadu,2019,3,286960,603050825.4211078
9474,dindigul district,tamil-nadu,2019,3,411188,865233220.4260747
9475,sivaganga district,tamil-nadu,2019,3,203568,461238657.754354
9476,tenkasi district,tamil-nadu,2019,3,149611,316677496.8906262
9477,chengalpattu district,tamil-nadu,2019,3,5765425,7255276540.840912
9478,kanniyakumari district,tamil-nadu,2019,3,293582,576372340.2691851
9479,tirunelveli district,tamil-nadu,2019,3,266559,571521395.652529
9480,thiruvallur district,tamil-nadu,2019,3,3497534,5790229760.583482
9481,theni district,tamil-nadu,2019,3,182650,415596823.8817531
9482,ranipet district,tamil-nadu,2019,3,319434,621745958.3633249
9483,namakkal district,tamil-nadu,2019,3,436893,1016896335.2618289
9484,vellore district,tamil-nadu,2019,3,776654,1201803229.5388474
9485,thiruvarur district,tamil-nadu,2019,3,130645,261636404.8962479
9486,tiruchirappalli district,tamil-nadu,2019,4,1364259,2850823022.8616314
9487,ramanathapuram district,tamil-nadu,2019,4,217020,466879310.9724102
9488,krishnagiri district,tamil-nadu,2019,4,1302647,2599923579.484123
9489,cuddalore district,tamil-nadu,2019,4,554320,1069462594.6879781
9490,kancheepuram district,tamil-nadu,2019,4,3134851,4643283492.789846
9491,tiruppur district,tamil-nadu,2019,4,2020118,4339514037.303126
9492,dharmapuri district,tamil-nadu,2019,4,545240,1179249689.0943723
9493,thoothukkudi district,tamil-nadu,2019,4,334748,673765706.7351946
9494,thanjavur district,tamil-nadu,2019,4,634748,1089380865.8971028
9495,madurai district,tamil-nadu,2019,4,1315576,2775348044.296371
9496,tiruvannamalai district,tamil-nadu,2019,4,561787,1076989969.0761592
9497,salem district,tamil-nadu,2019,4,1754893,3897469229.2628374
9498,nagapattinam district,tamil-nadu,2019,4,234840,461426174.73255897
9499,tirupathur district,tamil-nadu,2019,4,385208,757709091.2759188
9500,ariyalur district,tamil-nadu,2019,4,135252,270334848.5944755
9501,chennai district,tamil-nadu,2019,4,16437269,31810645818.308853
9502,the nilgiris district,tamil-nadu,2019,4,254745,537415179.52037
9503,erode district,tamil-nadu,2019,4,1092587,2315486948.9064226
9504,karur district,tamil-nadu,2019,4,303847,651278224.9980934
9505,kallakkurichi district,tamil-nadu,2019,4,293430,615206202.5476354
9506,viluppuram district,tamil-nadu,2019,4,478192,911152034.8421421
9507,pudukkottai district,tamil-nadu,2019,4,250329,513371629.4764075
9508,perambalur district,tamil-nadu,2019,4,130104,262954158.27917016
9509,coimbatore district,tamil-nadu,2019,4,5937176,11949970482.923735
9510,virudhunagar district,tamil-nadu,2019,4,371435,780408757.3399825
9511,dindigul district,tamil-nadu,2019,4,570988,1157558219.820724
9512,sivaganga district,tamil-nadu,2019,4,293949,681274042.3255894
9513,tenkasi district,tamil-nadu,2019,4,193559,403713924.4305418
9514,chengalpattu district,tamil-nadu,2019,4,7809082,9083457170.596087
9515,kanniyakumari district,tamil-nadu,2019,4,421655,795547991.5668749
9516,tirunelveli district,tamil-nadu,2019,4,360780,745395226.0570003
9517,thiruvallur district,tamil-nadu,2019,4,4441180,7308502938.397885
9518,theni district,tamil-nadu,2019,4,256489,559543041.1831771
9519,ranipet district,tamil-nadu,2019,4,421689,816050436.4792322
9520,namakkal district,tamil-nadu,2019,4,559495,1234659045.0414333
9521,vellore district,tamil-nadu,2019,4,1053293,1572585255.604042
9522,thiruvarur district,tamil-nadu,2019,4,169631,333129126.8343694
9523,tiruchirappalli district,tamil-nadu,2020,1,1199094,2346754055.982828
9524,ramanathapuram district,tamil-nadu,2020,1,268096,551491648.9763203
9525,krishnagiri district,tamil-nadu,2020,1,1806032,3381602583.567412
9526,cuddalore district,tamil-nadu,2020,1,669682,1217389579.539032
9527,kancheepuram district,tamil-nadu,2020,1,3618880,5144042351.014135
9528,tiruppur district,tamil-nadu,2020,1,1918620,3829323477.068222
9529,dharmapuri district,tamil-nadu,2020,1,710147,1428767862.8124611
9530,thoothukkudi district,tamil-nadu,2020,1,429017,812706179.7567607
9531,thanjavur district,tamil-nadu,2020,1,741474,1219035469.0939274
9532,madurai district,tamil-nadu,2020,1,1334450,2667507196.7747316
9533,tiruvannamalai district,tamil-nadu,2020,1,701438,1285320071.0873718
9534,salem district,tamil-nadu,2020,1,1816883,3938965855.265399
9535,nagapattinam district,tamil-nadu,2020,1,286488,547649427.1614035
9536,tirupathur district,tamil-nadu,2020,1,497274,918744039.3870187
9537,ariyalur district,tamil-nadu,2020,1,165086,313673706.1626035
9538,chennai district,tamil-nadu,2020,1,21747309,40923609646.495
9539,the nilgiris district,tamil-nadu,2020,1,286999,541866233.1436044
9540,erode district,tamil-nadu,2020,1,1099499,2216542209.891259
9541,karur district,tamil-nadu,2020,1,295868,575547948.160764
9542,kallakkurichi district,tamil-nadu,2020,1,389050,749829658.229165
9543,viluppuram district,tamil-nadu,2020,1,597802,1047289608.22813
9544,pudukkottai district,tamil-nadu,2020,1,311955,586368876.6260985
9545,perambalur district,tamil-nadu,2020,1,145161,268745282.72051567
9546,coimbatore district,tamil-nadu,2020,1,6238270,11125605562.452183
9547,virudhunagar district,tamil-nadu,2020,1,479760,905206376.5507178
9548,dindigul district,tamil-nadu,2020,1,709993,1404557847.0136855
9549,sivaganga district,tamil-nadu,2020,1,325464,668117971.0738193
9550,tenkasi district,tamil-nadu,2020,1,243203,464791849.43443143
9551,chengalpattu district,tamil-nadu,2020,1,8891884,10378205348.593529
9552,kanniyakumari district,tamil-nadu,2020,1,496514,897557961.7598515
9553,tirunelveli district,tamil-nadu,2020,1,456558,862756791.3530397
9554,thiruvallur district,tamil-nadu,2020,1,5190597,8255497494.992451
9555,theni district,tamil-nadu,2020,1,317448,663250209.0122557
9556,ranipet district,tamil-nadu,2020,1,510180,954319079.6542504
9557,namakkal district,tamil-nadu,2020,1,608364,1275350220.2316668
9558,vellore district,tamil-nadu,2020,1,1236004,1793602013.1346076
9559,thiruvarur district,tamil-nadu,2020,1,212930,408094487.0434287
9560,tiruchirappalli district,tamil-nadu,2020,2,1239752,2259353198.2312646
9561,ramanathapuram district,tamil-nadu,2020,2,403786,661632822.2122507
9562,krishnagiri district,tamil-nadu,2020,2,1815882,2926042853.4562645
9563,cuddalore district,tamil-nadu,2020,2,929530,1458835726.4592264
9564,kancheepuram district,tamil-nadu,2020,2,2203060,3393883768.0840974
9565,tiruppur district,tamil-nadu,2020,2,1672101,2911511483.8182716
9566,dharmapuri district,tamil-nadu,2020,2,971777,1539558695.6271136
9567,thoothukkudi district,tamil-nadu,2020,2,585510,938884780.0900332
9568,thanjavur district,tamil-nadu,2020,2,783386,1304374742.2084258
9569,madurai district,tamil-nadu,2020,2,1479517,2674909377.6650577
9570,tiruvannamalai district,tamil-nadu,2020,2,1016764,1564647529.0364478
9571,salem district,tamil-nadu,2020,2,1996687,3860454261.651264
9572,nagapattinam district,tamil-nadu,2020,2,390613,608201139.5141095
9573,tirupathur district,tamil-nadu,2020,2,631124,960294057.5729527
9574,ariyalur district,tamil-nadu,2020,2,263779,410063988.60662913
9575,chennai district,tamil-nadu,2020,2,12611208,29147317644.503105
9576,the nilgiris district,tamil-nadu,2020,2,355454,581703441.9510607
9577,erode district,tamil-nadu,2020,2,1139240,2119973187.1860313
9578,karur district,tamil-nadu,2020,2,382119,633428413.9921837
9579,kallakkurichi district,tamil-nadu,2020,2,607847,980428588.7206059
9580,viluppuram district,tamil-nadu,2020,2,766917,1162943132.2356915
9581,pudukkottai district,tamil-nadu,2020,2,459794,750888437.2587082
9582,perambalur district,tamil-nadu,2020,2,198639,329964998.7805215
9583,coimbatore district,tamil-nadu,2020,2,4598586,9331489602.73216
9584,virudhunagar district,tamil-nadu,2020,2,638466,1035203731.1760523
9585,dindigul district,tamil-nadu,2020,2,875201,1467678448.642478
9586,sivaganga district,tamil-nadu,2020,2,466843,832938854.3656999
9587,tenkasi district,tamil-nadu,2020,2,393743,607997551.0017486
9588,chengalpattu district,tamil-nadu,2020,2,3911793,5672393784.752347
9589,kanniyakumari district,tamil-nadu,2020,2,642785,1002764983.21273
9590,tirunelveli district,tamil-nadu,2020,2,595006,981716780.5785341
9591,thiruvallur district,tamil-nadu,2020,2,3872452,6511946063.8743
9592,theni district,tamil-nadu,2020,2,456942,841976234.1873717
9593,ranipet district,tamil-nadu,2020,2,609090,998988164.0633076
9594,namakkal district,tamil-nadu,2020,2,686147,1323772060.7081692
9595,vellore district,tamil-nadu,2020,2,907130,1535487877.7360196
9596,thiruvarur district,tamil-nadu,2020,2,311440,502858490.9367853
9597,tiruchirappalli district,tamil-nadu,2020,3,1609739,3502678622.7949715
9598,ramanathapuram district,tamil-nadu,2020,3,450267,948111943.4278743
9599,krishnagiri district,tamil-nadu,2020,3,2701216,4989224721.359926
9600,cuddalore district,tamil-nadu,2020,3,1103451,2101118231.9752603
